ID,Label,Text
1854,CONSPIRACY,NO SON LOS GOBIERNOS  SON LOS CIUDADANOS QUIENES ASISTEN EXTASIADOS A UN ESPECTCULO QUE SE DESARROLLA DELANTE DE SUS OJOS A UNA VELOCIDAD VERTIGINOSA Y NO SON CAPACES DE PROCESAR LA INFORMACIN  Cuando te hacen creer que un virus  al que nunca vers y cuya existencia nunca comprobars  es el causante de una pandemia eres capaz de aceptarlo todo  Pero cuando comienzas a ver signos evidentes de que un virus nunca puedes comportarse as  cuando hay un negocio ingente detrs de las bambalinas  VACUNAS ASESINAS   cuando amenazan el futuro de tus hijos  solo hay un camino  EL DE LA LUCHA POR LOS DERECHOS Y LAS LIBERTADES  Este album busca el objetivo de la sensibilizacin  TIENES DERECHO A CONOCER LA VERDAD  https  t  me  cienciaycovid 
799,CRITICAL,Si  mis hermanas  Trombocitopenia heredada de mi padre  La mayor con la primera de AZ un derrame en el ojo  muy feo  Y la siguiente con la primera de pfizer  de baja ese mismo dia por dolor en el brazo  reposo por flebitis  ya sabes  Mi hermano esta tomando sintron y no se vacuno  Y yo que aunque no desarrolle la enfermedad  el gen lo tengo  tampoco  
2465,CONSPIRACY,   Esta es una pieza increble  sorprendente de la Biblioteca Nacional de Medicina  que es parte del NIH  Fraudci       Publicado el 2242022   Es una LECTURA OBLIGATORIA   La pandemia del COVID  19 es uno de los eventos de enfermedades infecciosas ms manipulados de la historia  caracterizado por las mentiras oficiales en un flujo interminable dirigido por las burocracias gubernamentales  las asociaciones mdicas  las juntas mdicas  los medios de comunicacin y las agencias internacionales  Hemos sido testigos de una larga lista de intrusiones sin precedentes en la prctica mdica  incluyendo ataques a expertos mdicos  destruccin de carreras mdicas entre los doctores que se niegan a participar en el asesinato de sus pacientes y una regimentacin masiva de la atencin sanitaria  dirigida por individuos no cualificados con enorme riqueza  poder e influencia   Este artculo menciona la  escritura fantasma   Richard Horton es citado por The Guardian diciendo que  las revistas se han convertido en operaciones de lavado de informacin para la industria farmacutica   Los artculos escritos por fantasmas implican el uso de empresas de planificacin cuyo trabajo consiste en disear artculos que contengan datos manipulados para apoyar un producto farmacutico y luego hacer que estos artculos sean aceptados por las revistas clnicas de alto impacto  es decir  las revistas con ms probabilidades de afectar a la toma de decisiones clnicas de los mdicos     AQU INCLUSO SE DESGLOSA EL NUEVO ORDEN MUNDIAL  Todos estamos viviendo uno de los cambios ms drsticos en nuestra cultura  sistema econmico  as como el sistema poltico en la historia de nuestra nacin  as como el resto del mundo  Se nos ha dicho que nunca volveremos a la  normalidad  y que se ha diseado un gran reset para crear un  nuevo orden mundial   Todo esto ha sido esbozado por Klaus Schwab  jefe del Foro Econmico Mundial  en su libro sobre el  Great Reset   POR FAVOR  COMPRTALO CON TODO EL MUNDO  Gurdalo por si tambin se borra  COVID UPDATE   Cul es la verdad  https  www  ncbi  nlm  nih  gov  pmc  articles  PMC9062939   eva94   https  t  me  drue86  20146 
9088,CRITICAL,  El Vaticano suspender sueldo a empleados sin pasaporte de vacunacin Lee el artculo aqu   https  tierrapura  org  2021  12  24  el  vaticano  suspendera  sueldo  a  empleados  sin  pasaporte  de  vacunacion   v    Sigue a Tierra Pura en  Telegram  https  bit  ly  36ertHL Safechat  https  bit  ly  3qDUxQW Facebook  https  bit  ly  3o0qTmZ Instagram  https  bit  ly  2V0zfyp Rumble  http  bit  ly  3pLURf0 
3144,CRITICAL,https  corona  investigative  committee  com  sessions  quien quiera ver los temas que se tratan en cada Comit o Comisin investigadora de Corona  virus   Corona Investigative Committee  aqui tiene los indices de los temas que se tratan en cada Comit o Comisin  en  sessions   coronainvestigativecommittee  comisiondecorona  abogados  leyes  tribunales  juicios  investigarvacunas 
9182,CRITICAL,Otro padre ms que pierde a su hijo por inyectarse el veneno al que llaman vacuna Covid No lo vas a ver web la TV jams https  t  me  PLANDEMIA _ MUNDIAL _ COVID 
1041,CONSPIRACY,Mi caso  Mi hija  un beb de 1 ao  Les dije a mis suegros que cuando se vacunaran  son muy creyentes  me avisaran para estar unos dias sin verles  No lo hicieron y se callaron  Despus de Vacunarse la vieron y mi hija a los pocos das se puso muy mala  Era la primera vez que se pona as de mala desde que naci Con 40 de fiebre  Estaba muerta de miedo sobretodo de tener que llevarla a urgencias con tanto protocolo covid  Al final Consegui manejar la situacin  Me paso con las 2 dosis que se pusieron 
2081,CONSPIRACY,EN GRAN BRETAA  Grupo Cientfico de la Gripe Pandmica sobre Comportamientos  SPI  B  hizo un seguimiento de las personas vacunadas sin su conocimiento  Segn el SPI  B  ms de 4  200 individuos fueron rastreados a travs de sus telfonos con el fin de  obtener informacin sobre los cambios de comportamiento despus de la vacunacin   Varios activistas de la privacidad han criticado esta medida  pero el gobierno insiste en que la recogida de datos fue tica y no se viol ninguna ley de privacidad  Big Brother Watch  un organismo de vigilancia de la privacidad en el Reino Unido  dijo que los ciudadanos estaran  perturbados al descubrir que fueron rastreados involuntariamente y sometidos a anlisis de comportamiento a travs de sus telfonos  Esto es profundamente escalofriante y podra ser extremadamente perjudicial para la confianza pblica en la confidencialidad mdica     Entre los pasaportes COVID que pretenden implanatar y la vigilancia de los telfonos con vacunas  este Gobierno est convirtiendo a Gran Bretaa en un Estado de Gran Hermano al amparo de COVID  Esto debera ser una llamada de atencin para todos nosotros   https  covidcalltohumanity  org  2021  05  31  uk  vaccine  recipients  were  secretly  surveilled  
831,CRITICAL,Yo no estoy vacunado con ninguna del covid  pero desde mediados de 2020 noto cosas raras en la zona del corazn  Me han hecho electro y anlisis de enzimas y no me sale nada  El 7 de junio tengo prueba de esfuerzo  Sospecho y mucho  de la vacuna de la gripe de 2019 que s me puse  No creo que me vuelva a vacunar en mi vida  para nada  
4736,CRITICAL,HEPATITIS DE   ORIGEN DESCONOCIDO     13  4  2022 Detectados en Espaa 3 casos de hepatitis infantil de origen desconocido  Y en Reino Unido se investigan alrededor de 70 casos agudos de esta enfermedad cuyo origen se desconoce   14  4  2022 Los extraos casos de hepatitis infantil que se han detectado en Espaa  Los actuales anlisis han descartado que se deban a una infeccin por un virus de la hepatitis A  B  C  D y E   14  4  2022 La OMS alerta de la existencia de un brote de hepatitis de origen desconocido   15  4  2022 la hepatitis infantil de origen desconocido que preocupa a la OMS Origen desconocido dicen  EN INFOVACUNAS SABEMOS EL ORIGEN   de la hepatitis  y de mucho ms   Y 2 semanas antes de que se  empezara a detectar  redact un Informe con carcter de aval cientfico probatorio exponindolo    31  3  2022 731 Estudios Cientficos sobre los daos de las vacunas Covid  Bloque 7  Pg 6063  667  Hepatitis autoinmune desencadenada por la vacunacin contra el SARS  CoV  2 https  pubmed  ncbi  nlm  nih  gov  34332438  668  Reactivacin del virus de la hepatitis C despus de la vacunacin COVID  19 https  pubmed  ncbi  nlm  nih  gov  34512037  6  Hepatitis inmunomediada con la vacuna Moderna  ya no es una coincidencia sino confirmada https  www  sciencedirect  com  science  article  pii  S0168827821020936 670  Hepatitis autoinmune que se desarrolla despus de la vacuna contra la enfermedad por coronavirus 2019  COVID  19    causalidad o vctima  https  pubmed  ncbi  nlm  nih  gov  33862041  671  Hepatitis autoinmune que se desarrolla despus de la vacuna ChAdOx1 nCoV  19  Oxford  AstraZeneca  https  pubmed  ncbi  nlm  nih  gov  34171435  672  Hepatitis aguda de tipo autoinmune con anticuerpo antimitocondrial atpico despus de la vacunacin con ARNm COVID  19   una nueva entidad clnica  https  pubmed  ncbi  nlm  nih  gov  34293683  673  Hepatitis autoinmune despus de la vacuna COVID https  pubmed  ncbi  nlm  nih  gov  34225251  
5236,CRITICAL,  IMPORTANTE DEJAR VUESTRO COMENTARIO PARA QUE JOSE ORTEGA PUEDA HACER ESTA PETICIN O QUEJA AL PARLAMENTO EUROPEO EN REPRESENTACIN PROPIA Y DE TODO AQUEL QUE QUIERA SECUNDARLA  Pues quieren implementar para el verano el pasaporte covid y no pueden discriminar a nadie por no querer ponerse esta supuesta  vacuna     https  thecoronaviruslegal  wordpress  com  2021  03  10  queja  a  parlamento  europeo  por  pasaporte  covid  
1456,CRITICAL,LIBERUM PRESENTA DENUNCIA CONTRA MIGUEL NGEL REVILLA  PRESIDENTE DE CANTABRIA  POR DELITO DE ODIO  Pido que se vacune a todo el mundo  por las buenas o por las malas  por lo civil o por lo militar   fue la peticin expresada por el poltico ante los medios de comunicacin  Con fecha de 18 de noviembre de 2021  LIBERUM Asociacin por los Derechos Humanos  ha presentado una denuncia contra el presidente regional de Cantabria  Miguel ngel Revilla  como presunto autor de un delito de odio tipificado y penado en el art  510 del Cdigo Penal  que lleva aparejada una pena de hasta 4 aos de prisin  Los hechos imputados al presidente de Cantabria fueron perpetrados el pasado 16 de noviembre de 2021 cuando en una rueda de prensa pblica declar   Pido que se vacune a todo el mundo  por las buenas o por las malas  por lo civil o por lo militar   De ser estimada la pretensin de LIBERUM  previo el pertinente escrito de acusacin  la perpetracin del crimen contra los Derechos Humanos podra dar lugar a que el presidente de la Comunidad Autnoma de Cantabria tenga que soportar la imposicin de una pena de hasta 4 aos de prisin  Las consecuencias jurdicas de su declaracin contra las personas que en el ejercicio de su derecho a la autonoma del paciente hayan decidido no someterse a la administracin de las llamadas  vacunas  Covid  las cuales se hallan an en fase experimental  podran ser mayores segn disponen los apartados 3 y 4 del citado artculo  De hecho  el Tribunal sentenciador podra imponer al presidente cntabro la pena superior en grado de hasta 6 aos de prisin por dos motivos  bien porque la perpetracin del hecho punible se produjo ante diversos medios de comunicacin  o bien porque el Tribunal sentenciador estime que los citados hechos  a la vista de sus circunstancias  resultaran idneos para alterar la paz pblica o crear un grave sentimiento de inseguridad o temor entre los integrantes del grupo de vctimas afectadas  https  liberumasociacion  org  liberum  presenta  denuncia  contra  revilla  presidente  cantabria  delito  odio  
9071,CONSPIRACY,  ese video es CLAVE para entender cmo funciona el arma asesina disfrazada de vacuna  QEPD el valiente cientfico que lo mataron por estas revelaciones  
2415,CRITICAL,https  t  me  Spain _ Denuncia  2975 [ Reenviado de EL CONTRAFUERTE  A ] Segn el Instituto Nacional de Estadstica  en Espaa    Entre enero y febrero de 2019  hubo 50  534 fallecidos por todas las causas en el grupo de mayores de 80 aos   Entre enero y febrero de 2021  hubo 56  614 fallecidos por todas las causas en el grupo de mayores de 80 aos Durante los dos primeros meses de 2021  en los que se  vacun  masivamente a los mayores de 80 aos  hubo 6  080 fallecidos ms en este grupo de edad que en 2019  antes de la  pandemia    Esto significa un incremento del 12    Segn el Instituto de Salud Carlos III  fallecieron con diagnstico Covid durante enero y febrero de 2021  12  109 personas mayores de 80 aos  Si fuera cierto  supondra que el 214  de los mayores de 80 aos fallecidos durante enero y febrero  habran muerto por Covid   Es un porcentaje absolutamente increble  La mayora de estos ancianos no murieron por Covid  fallecieron como consecuencia de los efectos adversos de las  vacunas  y fueron contabilizados como muertos Covid Y POR SI FUERA POCO  LLEGA LA TERCERA DOSIS Los datos estn en  https  www  ine  es  jaxiT3  Tabla  htm  t  35179 https  www  isciii  es  QueHacemos  Servicios  VigilanciaSaludPublicaRENAVE  EnfermedadesTransmisibles  Paginas  InformesCOVID  19  aspx   Puedes seguirnos en  https  t  me  ElContrafuerte 
4674,CRITICAL,Ms vale que Policas y Guardia Civiles se enteren de una vez de que son ciudadanos tambin  Y tal vez as dejen de colaborar con el rgimen represor  https  okdiario  com  espana  lote  retirado  vacuna  astrazeneca  trombos  inoculo  policias  toda  espana  6949329 Los polticos solo protegen a otros polticos y a los periodistas pagados  El resto para ellos es como  ganado   Incluidos Policas y Guardia Civil  1  El gobierno a dado inmunidad a las farmacuticas por lo que s te mueres por el pinchazo o te deja en silla de ruedas  buena suerte  2  Son productos experimentales en fase de investigacin  Las aseguradoras no cubren daos si t te has sometido voluntariamente a un estudio experimental de investigacin  3   Te han contado los ingredientes de la vacunas  https  elinvestigador  org  documental  vacunas  injeccion  en  oscuridad  4   Te han contado que no se saben sus efectos secundarios al no haber estudios independientes sobre seguridad  https  elinvestigador  org  expertos  medicos  contra  vacunas  covid19  5   Les han dicho a los jvenes que el pinchazo puede dejarlos estriles o generar enfermedades auto inmunes  https  elinvestigador  org  analisis  vacunas  covid19  experimentales   Confas en que tu gobierno y los fabricantes trabajan para ti y por tu bien antes que el suyo   Confas tanto como para inyectarte su producto experimental  https  okdiario  com  espana  lote  retirado  vacuna  astrazeneca  trombos  inoculo  policias  toda  espana  6949329 
853,CRITICAL,Correcto   Yo no estoy vacunado  pero de verdad admiro y respeto a toda la gente que esta aqui por problemas que le ha creado la vacuna  y que tiene el valor de reconocerse a si mismo que se ha equivocado y buscar solucion  nadie nace sabiendo en este mundo  que esto sirva para ayudar a mas personas pero sobretodo a nuestro futuro que son los nios  la mujeres embarazadas  los bebes  etc 
1122,CONSPIRACY,RESUMEN DE INFORMACIN PARA RECIEN LLEGADOS AL CANAL Y QUE EMPIEZAN A DESPERTAR Antes de recorrer el feed de nuestro canal de Telegram  si es la primera vez que accedes a informacin sin censura te recomendamos que empieces por informacin en la pgina web  Aqu tienes una sugerencia de orden que responde a las preguntas ms habituales  1  Descubriendo lo que te han ocultado sobre la Pandemia  THE BIG RESET MOVIE  20 minutos  https  elinvestigador  org  documental  big  reset  movie  PLANDEMIA2   excelente documental  https  elinvestigador  org  plandemia2  2  Millones de personas en todo el mundo ya han despertado  Manifestaciones por todo el mundo son censuradas  THE PUSHBACK  El da en que la humanidad se levant  https  elinvestigador  org  documental  the  pushback  resistencia  espanol  MILES DE DOCTORES DE TODO EL MUNDO SE ATREVEN A HABLAR Y SON CENSURADOS  https  elinvestigador  org  doctores  censurados  3  LOS MEDIOS DE COMUNICACIN Y LOS POLTICOS HACE TIEMPO QUE YA NO TRABAJAN PARA LA POBLACIN  La Tctica de la Pandemia como herramienta de Ingeniera Social https  elinvestigador  org  conferencia  tactica  pandemia  ingenieria  social  4  LOS OBJETIVOS DE UNA LITE PARA ESTABLECER UNA  NUEVA NORMALIDAD  TOTALITARIA   Documental excelente  https  elinvestigador  org  nueva  normalidad  documental  covid  5  ENTENDIENDO LAS TCTICAS DE INGENIERIA SOCIAL QUE UTILIZA LA ELITE  Cmo unos pocos quieren controlar a muchos  Por David Icke  https  elinvestigador  org  david  icke  universidad  oxford  LAS 4 FASES DE LA SUBVERSIN PARA CONTROLAR A LA POBLACIN CON EL ARTE DEL ENGAO https  elinvestigador  org  subversion  control  percepcion  de  poblacion               OTRA INFO RELEVANTE  SIN SEPARACIN DE PODERES  No vives en democracia sino en una Partitocracia  Votes lo que votes  la lite controla el poder ejecutivo y el legislativo simplemente controlando a los jefes de cada partido  Controlando a 4 personas controla el pas  https  elinvestigador  org  timo  partitocracia  Los partidos tambin controlan al poder judicial al nombrarlo los propios polticos  https  elinvestigador  org  politicos  controlan  consejo  general  poder  judicial  SOBRE LAS VACUNAS EXPERIMENTALES COVID19 https  elinvestigador  org  informacion  vacunas  experimentales  covid19  EXISTEN TRATAMIENTOS EFECTIVOS CONTRA COVID DESDE EL 2020 Y SE HAN CENSURADO  https  elinvestigador  org  el  protocolo  dr  zelenko   Que es el Nuevo Orden Mundial  NOM  https  elinvestigador  org  que  es  nuevo  orden  mundial  agenda  2030  CONECTANDO LOS PUNTOS HACIA EL AMOR PROPIO https  elinvestigador  org  david  icke  conectando  los  puntos  espanol  Noticias sin censura en el canal de Telegram  https  t  me  elinvestigador _ org  
363,CRITICAL,Tengo 3 amigas vacunadas igual  una de ellas despues de 20 dias sin pararle fue a urgencias por q se siente dbil y l mandarin para casa  que urgencias es para cosas urgentes  q por eso q valla a un gineclogo  en fin  
8018,CONSPIRACY,  PFIZER pag o soborn con 28 millones de dlares a la FDA para que aprobara su vacuna eugensica con 1  295 efectos secundarios diferentes hoy ya reconocidos pblicamente  
3185,CRITICAL,Posiblemente esterilizar fminas  La vacuna denla rosacea solo era para chicas y la ponian en octavo EGB  la dra Chinda Brandolino explic que se habia demostrado que es perjudicial para la fertilidad tb La del papiloma mas de los mismo  solo para chicas Esta ultima experimental ya es barra libre 
4182,CRITICAL,La Comunidad Valenciana registra ms de 3  000 nuevos contagios y 12 muertes por covid Los hospitales valencianos tienen 625 personas ingresadas  33 de ellas en la UCI   vacunate que es para que no contagies a tus abuelos https  www  larazon  es  comunidad  valenciana  20220607  kakbschiyjht5leviza6mx6pii  html 
562,CRITICAL,En la familia de mi mujer  desde que comenzaron la vacunacin han muerto 5 personas  todos mayores de 80 aos  todos vacunados  3 de ellos con la aparicin de tumores en pocas semanas cuando los mdicos dicen que es imposible y que deberan de llevar aos con ellos  
1115,CONSPIRACY,LA PROXIMA PANDEMIA DE VIRUELA COBRA FUERZA 1  Bill Gates avisa sobre un ataque terrorista con el virus de la viruela  https  news  yahoo  com  bill  gates  warns  smallpox  terror  000100099  html 2  El virus de la viruela se encuentra en sendos laboratorios de nivel 4 de EEUU y Rusia  https  en  m  wikipedia  org  wiki  Smallpox _ virus _ retention _ debate 3  Se encuentran viales con etiquetas de viruela en frigorficos  normales  en un laboratorio de Merck  https  news  yahoo  com  vials  labeled  small  pox  found  in  lab  near  philadelphia  003127682  html 4  Bill Gates es uno de los principales accionistas de Merck  https  www  statnews  com  pharmalot  2021  10  20  covid19  merck  gates  pill  patents  who  https  www  wsj  com  articles  ES2258646692506081189986 5  Universidad de Australia  ah donde han perdido todas sus libertades  realiza simulaciones de ataques terroristas con virus de la viruela  https  newsroom  unsw  edu  au  news  health  smallpox  simulation  first  research  published  global  biosecurity  journal 6  La universidad de Johns Hopkins de Bloomberg  tambin participada por Bill Gates  realiza el pasado verano simulaciones de un ataque terrorista con el virus de la viruela en suelo estadounidense  https  www  centerforhealthsecurity  org  our  work  events  archive  2001 _ dark  winter  https  hub  jhu  edu  2021  11  18  gates  institute  funding  for  sexual  reproductive  health  7  El gobierno de los EEUU compra 20 millones de nuevas vacunas de la viruela por valor de 500 millones de dlares con opcin a comprar vacunas por valor de 1  600 millones de dlares para estar preparados para un ataque terrorista biolgico  https  www  cbsnews  com  news  us  buys  new  smallpox  vaccine  8  En abril de este ao  la FDA aprueba un nuevo medicamento para tratar la viruela  Todo a pesar de haberse erradicado en 1980  https  www  fda  gov  drugs  news  events  human  drugs  fda  approves  drug  treat  smallpox  A dnde nos puede llevar todo esto  Creo que solo hay que conectar los puntos  
4329,CONSPIRACY,POR FIN LOS MEDICOS HABLAN CLARO sobre las mal llamadas vacunas CAUSANTES DE ARRITMIAS COLAPSOS HEPATITIS ENTRE CIENTOS DE EFECTOS admitidos por la propia Pfizer en documentos reveladospor orden judicial y que y son pblicos con un toxico con oxido de grafeno causante del covid lo mismo que hicieron con la gripe de 1918 justo hace 100 aos casualidad  No lo creo Pasalo difunde salva vidas   MIRALMICROSCOPIO 
68,CRITICAL,A mi madre le duele mucho la costilla y tiene mucha taquicardia  va a urgencias y diagnstico  Dolor inespecfico  Sigue con mucho dolor de ojos  Ayuda mi hermano est en un centro de menores y le ha dicho el director que est obligado a tener el pasaporte covid ya que todos los nios estn vacunados  y le han dicho que mi madre tambin debe si quiere ir a verlo  le he dicho que ella se espera fuera y no la pueden obligar  y respeto al nio quera preguntaros si sabis si eso es legal o que puede pasar ah  No queremos este veneno luego nadie se hace cargo de los daos 
3344,CRITICAL, porlajusticia Las vacunas de ARNm de Pfizer y Moderna desencadenan un sndrome similar al sida https  ramblalibre  com  2022  04  15  las  vacunas  de  arnm  de  pfizer  y  moderna  desencadenan  un  sindrome  similar  al  sida  La enfermedad autoinmune est aumentando en las personas completamente vacunadas  y muchos ahora llaman a la coleccin de dolencias asociadas con el sndrome similar al SIDA  Un nio de ocho aos de Bongar  Per  por ejemplo  fue diagnosticado recientemente con el sndrome de Stevens  Johnson  SJS  solo unos das despus de recibir su segunda  dosis  de la [  ] La entrada Las vacunas de ARNm de Pfizer y Moderna desencadenan un sndrome similar al sida Siguenos  porlajusticia  porlajusticiachat 
1633,CRITICAL,Hola  buenas tardes  Alguien conoce un mdico alergologista que es a favor de NO vacunarse  De preferncia en la regin de Toledo  Muchas gracias 
3550,CRITICAL,Project Veritas expone el sentimiento en contra de las vacunas COVID entre propios empleados de la farmacutica Johnson  Johnson https  trikooba  com   p  31001   Sguenos en  Mewe  https  bit  ly  3dxxenE Telegram  https  t  me  trikooba 
9132,CRITICAL,FRAGMENTO 15   CEGUERAS PARCIALES  Es otro de los efectos  Se taponan las arterias que llegan a la retina  La trombocitopenia es otro efecto de las  vacunas   https  t  me  cienciaycovid 
8075,CRITICAL,  La India rechaza la solicitud de Pfizer y Moderna para la proteccin legal por las reacciones adversas a las inyecciones experimentales contra el Covid Lee el artculo aqu   https  tierrapura  org  2022  03  04  la  india  rechaza  la  solicitud  de  pfizer  y  moderna  para  la  proteccion  legal  por  las  reacciones  adversas  a  las  inyecciones  experimentales  contra  el  covid    Sigue a Tierra Pura en  Telegram  https  bit  ly  36ertHL Safechat  https  bit  ly  3qDUxQW Facebook  https  bit  ly  3o0qTmZ Instagram  https  bit  ly  2V0zfyp Rumble  http  bit  ly  3pLURf0 
1918,CONSPIRACY,Las coincidencias entre la pandemia declarada en su da sobre un supuesto VIH que provocaba la enfermedad del SIDA y la declarada ahora con ocasin del supuesto virus SARS  COV  2 tienen muchos puntos de conexin  La duda sobre estudios contundentes acerca de la existencia de ambos virus es ms que suficiente para pensar que nada de eso ocurri  Las enfermedades y los fallecidos compartan sntomas que pueden aparecer con otras enfermedades  Una campaa atroz en los medios de comunicacin crea alarma colectiva que impide la reflexin  el anlisis y el debate entre expertos que permita esclarecer estas cuestiones  Es ms  la duda favorece la supuesta pandemia y hace que la gente afirme que asume medidas y tratamientos  por si acaso   En una cosa coinciden  EL NEGOCIO ES SEGURO  Tienes derecho a conocer la verdad  https  t  me  cienciaycovid 
1990,CRITICAL,El estudio Israeli ya informado en este canal  demuestra un aumento del 25  de eventos adversos cardacos en vacunados entre 16 y 39 aos en Israel  De esto mismo inform Sucharit Bhakdi y  ahora se le imputa un delito de odio  El fiscal general de Schleswig  Holstein ha presentado cargos contra uno de los crticos ms destacados y controvertidos de las medidas Corona  Sucharit Bahkdi enfrenta dos cargos de incitacin al odio  En un video de Internet en relacin con las declaraciones crticas sobre la poltica de vacunacin de Israel  incit al odio contra los judos que viven en Alemania con declaraciones generalizadas y los despreci maliciosamente como un grupo religioso  explic una portavoz a tagesschau  de Bhakdi est hoy mismo en Malm  Suecia en un summit con ponentes como Robert Kennedy Jr y otras Doctores en medicina y derecho representantes de la resistencia al oficialismo de todo el mundo  https  www  tagesschau  de  investigativ  bhakdi  antisemitismus  113  html 
7005,CRITICAL,  Interesante video para enviar a aquellos escpticos o a los que quieren saber un poco ms sobre las mal llamadas  vacunas  Sigue a Tierra Pura en  Telegram  https  bit  ly  36ertHL Safechat  https  bit  ly  3qDUxQW Facebook  https  bit  ly  3o0qTmZ Instagram  https  bit  ly  2V0zfyp Rumble  http  bit  ly  3pLURf0 
2681,CONSPIRACY,  TRADUCCIN  VANGUARD  fondo de inversin de la lite mundialista  es ahora el mayor accionista de TWITTER  VANGUARD es tambin el mayor accionista de PFIZER  Estoy seguro de que es slo una coincidencia que TWITTER prohba a cualquiera que hable negativamente sobre la vacuna de PFIZER  
550,CRITICAL,Mirad no me he vacunado y adems soy donante de sangre  debido al acoso que por email recibo para que done sangre con cita y todo me tiene un poco mosca por lo que no quiero ir a donar sangre   Alguien sabe algo del motivo  de la razn  
3346,CONSPIRACY, porlajusticia Matemtico dice que funcionarios del gobierno USA manipularon datos para fabricar  crisis  https  ramblalibre  com  2022  04  22  matematico  dice  que  funcionarios  del  gobierno  usa  manipularon  datos  para  fabricar  crisis  Un matemtico y profesor de gestin de informacin de riesgos en la Universidad Queen Mary de Londres est haciendo sonar la alarma sobre cmo los funcionarios del gobierno manipularon los datos y mintieron al pblico al implementar protocolos de prueba  bloqueo  mascarillas y vacunas durante el coronavirus de Wuhan  Covid  19   19  plandmica  El Dr Norman Fenton  PhD  dice que casi [  ] La entrada Matemtico dice que funcionarios del gobierno USA manipularon datos para fabricar  crisis  Sguenos  porlajusticia  porlajusticiachat 
5218,CONSPIRACY,Hablando con David Enriquez  Apellido Obligatorio  ASAKE  Sara de Mingo  Gian Piero y Pablo Creador  Micrfono Despierto en Madrid Centro el  24N   Artistas y Tcnicos por la Libertad Organizado por David Enriquez Trovador Desde El Muro de la Verdad  Despierta  NWO  Plandemia  Respiracionistas  YoNoMeVacuno  AmNoMePinchais  LosNiosNoSeTocan 
4660,CONSPIRACY,Madrid  23 de Agosto  WiZink Center  Diez de la noche  Colas para vacunar a los nios    Y yo me pregunto  seores de  por la verdad    el escrito de parar la vacunacin  para cundo   Manifestaciones en pro de los nios  para qu  Sinceramente  nos habis hecho perder el tiempo  A m hace rato que ya no me engais  Desgraciadamente he comprendido que esta mierda no hay nadie que la pare  Pero tambin he comprendido que no ser yo quien intente pararla  Todos mis sobrinos han sido vacunados  Mis esfuerzos no han servido de nada  La decisin era de sus padres y  desgraciadamente  mi pareja y yo somos los nicos despiertos de la familia  No contis conmigo para manifestaciones absurdas  escritos estriles o teoras por ordenador  Tengo claro que el despertar es individual y que poco o nada podemos hacer los simples mortales  Pero tambin tengo claro que no puedo cargar con el peso de la estulticia de quienes han decidido su destino  Solo puedo asumir el mo  e intentar comprender al que eligi suicidarse  
1890,CONSPIRACY,EN 2009 EL FAMOSO INVESTIGADOR DAVID ICKE YA AVISABA DE LO QUE LA ELITE QUERA HACER Explic en 2009 lo que ha sucedido en 2020 con una precisin enorme   Ver breve video arriba  Explic en 2008 TODAS las tcnicas de manipulacin e Ingeniera Social de CMO unos POCOS puedes CONTROLAR A muchos  Y detallando su agenda  mtodos y objetivos  Y es exactamente lo que est ocurriendo   Doblado al espaol  https  elinvestigador  org  david  icke  universidad  oxford  Explic en Abril de 2020  en medio de la Pandemia y confinamientos muchos aspectos sobre el Covid que luego se han desarrollado a lo largo de todo el 2020 y 2021   Con subs en espaol  https  elinvestigador  org  entrevista  david  icke  2  como  coronavirus  reducira  derechos  y  destruira  economia  subtitulos  SI SABES A DONDE VAN  Y SABES QUE MTODOS USAN  ES FCIL PREDECIR SU AGENDA Y PRXIMOS MOVIMIENTOS  Y PREVENIRLOS  https  t  me  elinvestigador _ org 
2242,CRITICAL,Enlace para descargar el PDF  https  t  me  ExcelenciaYLibertad  1463 Este ensayo recoge las consecuencias del terror Covid  La ola de terrorismo meditico sobre el Covid cre la  tormenta perfecta  que cataliz el sufrimiento y el descontrol de las personas y desat todo tipo de malestares difcilmente catalogables  diferenciables y cuantificables  Un estudio internacional publicado en octubre de 2021 en la revista The Lancet  publicacin con solera y muy vinculada a la industria farmacutica  estima que los casos de depresin mayor y trastorno de ansiedad en el mundo han aumentado un 28  y un 26   respectivamente  durante la pandemia  Esto significa que en 2020 se produjeron 53 millones de trastornos depresivos y 76 millones de diagnsticos de ansiedad ms de los esperables  http  ramonmaceiras  blogspot  com  2022  06  lo  que  dejo  el  terror  covid  html 
848,CRITICAL,Yo estoy en esa situacin  pero me han dicho que si mi compaera maana da positivo se ha de confinar quien no est vacunada  Yo pas el covid hace 3 semanas y parece ser que no sirve de nada  Slo me queda decir que estoy vacunada ya y si ya investigan y me fastidian no s si ponerme a malas  porque termino en 2 semanas  tengo exmenes y a las prcticas 
2659,CONSPIRACY,CIENTIFICOS DISEANDO TECNOLOGIAS TERRIBLES Estn investigando crear  vacunas  que solo necesiten inyectarselas al 5  de la poblacin  Y que esas cobayas humanas les vayan pasando  la vacuna  al resto de poblacin   Qu puede salir mal  https  www  dailymail  co  uk  health  article  10536697  The  vaccine  spreads  immunity  passing  like  virus  html 
